Category	Term	Count	%	Pvalue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_CC_DIRECT	GO:0005737~cytoplasm	71	41.5204678363	0.065988725096	NM_001318507, NM_001303115, NM_199290, NM_001034996, NM_018100, NM_007104, NM_001329455, NM_001019, NM_001025071, NM_000989, NM_006098, NM_001286272, NM_001012, NM_001961, NM_001015, NM_053275, NM_001321485, NM_000884, NM_001048199, NM_000317, NM_000984, NM_000986, NM_006573, NM_001195056, NM_001024921, NM_001321702, NM_002598, NM_002952, NM_001330133, NM_001301228, NM_002954, NM_001028, NM_130439, NM_001675, NM_015414, NM_001025, NM_001024, NM_002454, NM_004317, NM_001959, NM_003952, NM_017425, NM_001098522, NM_002796, NM_001260506, NM_001113203, NM_198949, NM_000969, NM_033625, NM_000967, NM_000968, NM_182543, NM_173620, NM_001142285, NM_024532, NM_001568, NM_000146, NM_021129, NM_001330200, NM_001206987, NM_001030001, NM_183013, NM_001304288, NM_001402, NM_001404, NM_000978, NM_001010, NM_000975, NM_000972, NM_012423, NM_138336	162	2752	7347	1.17005141042	0.999995393391	0.42795996192	56.866696548
KEGG_PATHWAY	hsa04932:Non-alcoholic fatty liver disease (NAFLD)	8	4.6783625731	0.0758023335783	NM_001195056, NM_001675, NM_000584, NM_001866, NM_001089591, NM_004545, NM_001319036, NM_006830	104	112	3107	2.13392857143	0.999884399484	0.951286059873	59.2587842315
GOTERM_BP_DIRECT	GO:0060041~retina development in camera-type eye	3	1.75438596491	0.0778750323407	NM_000884, NM_002615, NM_000986	157	21	7039	6.40491355778	1.0	0.873090638045	70.2849662021
GOTERM_BP_DIRECT	GO:0006297~nucleotide-excision repair, DNA gap filling	3	1.75438596491	0.0778750323407	NM_001321018, NM_021173, NM_002954	157	21	7039	6.40491355778	1.0	0.873090638045	70.2849662021
GOTERM_MF_DIRECT	GO:0030544~Hsp70 protein binding	3	1.75438596491	0.0829328401828	NM_001322407, NM_001260506, NM_001330133	150	23	7107	6.18	0.999999982026	0.746368782809	66.3908976536
GOTERM_CC_DIRECT	GO:0005654~nucleoplasm	54	31.5789473684	0.0842660979981	NM_152307, NM_001021, NM_001015891, NM_003540, NM_022761, NM_001017, NM_001016, NM_173545, NM_001025071, NM_001019, NM_001012, NM_001015, NM_024948, NM_001321018, NM_001321485, NM_001048199, NM_001322407, NM_001195056, NM_001436, NM_001321702, NM_021173, NM_002952, NM_002954, NM_001028, NM_001675, NM_001025, NM_001024, NM_006166, NM_001997, NM_002454, NM_003952, NM_001098522, NM_002796, NM_001260506, NM_022551, NM_016828, NM_000967, NM_022909, NM_001142285, NM_001040613, NM_001568, NM_001009, NM_032329, NM_001173543, NM_001030001, NM_022755, NM_001007, NM_001008, NM_001304288, NM_016091, NM_001010, NM_000975, NM_138336, NM_018011	162	2040	7347	1.20049019608	0.999999868637	0.497885039926	66.1862058268
GOTERM_CC_DIRECT	GO:0005615~extracellular space	11	6.43274853801	0.0856039018291	NM_006573, NM_001402, NM_198949, NM_001286272, NM_000584, NM_001321018, NM_001997, NM_012459, NM_002125, NM_002615, NM_002954	162	279	7347	1.78806584362	0.999999899032	0.488897822103	66.7896706504
GOTERM_BP_DIRECT	GO:0010269~response to selenium ion	2	1.16959064327	0.0857629351518	NM_053275, NM_001329455	157	4	7039	22.4171974522	1.0	0.889026300291	73.8704721883
GOTERM_BP_DIRECT	GO:0035082~axoneme assembly	2	1.16959064327	0.0857629351518	NM_024867, NM_024532	157	4	7039	22.4171974522	1.0	0.889026300291	73.8704721883
GOTERM_BP_DIRECT	GO:0043403~skeletal muscle tissue regeneration	2	1.16959064327	0.0857629351518	NM_001113203, NM_001329455	157	4	7039	22.4171974522	1.0	0.889026300291	73.8704721883
GOTERM_BP_DIRECT	GO:0007568~aging	5	2.92397660819	0.0908883329821	NM_198949, NM_016828, NM_001961, NM_013247, NM_002615	157	77	7039	2.91132434445	1.0	0.894902324373	75.9792817718
GOTERM_BP_DIRECT	GO:0051225~spindle assembly	3	1.75438596491	0.0911980304646	NM_001166269, NM_001260506, NM_001048199	157	23	7039	5.84796455276	1.0	0.887292337611	76.1014715717
GOTERM_BP_DIRECT	GO:0006094~gluconeogenesis	3	1.75438596491	0.0980923130837	NM_001675, NM_199186, NM_001160210	157	24	7039	5.60429936306	1.0	0.897534715325	78.6759504319
GOTERM_MF_DIRECT	GO:0032357~oxidized purine DNA binding	2	1.16959064327	0.100549114942	NM_016828, NM_001260506	150	5	7107	18.952	0.999999999669	0.789713641187	73.6752765734
GOTERM_CC_DIRECT	GO:0042788~polysomal ribosome	2	1.16959064327	0.104897817945	NM_001961, NM_000972	162	5	7347	18.1407407407	0.999999997827	0.549719816863	74.4617136474
GOTERM_BP_DIRECT	GO:0010803~regulation of tumor necrosis factor-mediated signaling pathway	3	1.75438596491	0.105128416795	NM_006098, NM_001321018, NM_002954	157	25	7039	5.38012738854	1.0	0.906705101509	81.0347650186
GOTERM_BP_DIRECT	GO:0051593~response to folic acid	2	1.16959064327	0.106035995864	NM_016828, NM_001961	157	5	7039	17.9337579618	1.0	0.901614031811	81.3206358811
GOTERM_CC_DIRECT	GO:0005881~cytoplasmic microtubule	3	1.75438596491	0.110220396427	NM_001303115, NM_014445, NM_001270399	162	26	7347	5.23290598291	0.999999999257	0.554468439842	76.2705659153
GOTERM_CC_DIRECT	GO:0030666~endocytic vesicle membrane	3	1.75438596491	0.117394211728	NM_001321018, NM_002125, NM_002954	162	27	7347	5.03909465021	0.999999999827	0.565044184415	78.5225303303
GOTERM_BP_DIRECT	GO:0007605~sensory perception of sound	3	1.75438596491	0.119588148018	NM_000999, NM_012459, NM_001329455	157	27	7039	4.98159943383	1.0	0.92230997955	85.1385005796
GOTERM_BP_DIRECT	GO:0090090~negative regulation of canonical Wnt signaling pathway	5	2.92397660819	0.123016842054	NM_001195056, NM_002796, NM_004529, NM_001321018, NM_002954	157	86	7039	2.60665086654	1.0	0.922374186986	85.9816279758
GOTERM_BP_DIRECT	GO:0006195~purine nucleotide catabolic process	2	1.16959064327	0.125862322938	NM_198949, NM_001329455	157	6	7039	14.9447983015	1.0	0.921472025708	86.6472211403
GOTERM_BP_DIRECT	GO:0002756~MyD88-independent toll-like receptor signaling pathway	2	1.16959064327	0.125862322938	NM_001321018, NM_002954	157	6	7039	14.9447983015	1.0	0.921472025708	86.6472211403
GOTERM_BP_DIRECT	GO:0001659~temperature homeostasis	2	1.16959064327	0.125862322938	NM_001329670, NM_001329455	157	6	7039	14.9447983015	1.0	0.921472025708	86.6472211403
GOTERM_BP_DIRECT	GO:0034976~response to endoplasmic reticulum stress	4	2.33918128655	0.126929704019	NM_001195056, NM_001675, NM_000584, NM_001961	157	56	7039	3.20245677889	1.0	0.91759367963	86.8891975042
GOTERM_MF_DIRECT	GO:0003729~mRNA binding	5	2.92397660819	0.13071086818	NM_001017, NM_001009, NM_001260506, NM_012423, NM_002952	150	93	7107	2.54731182796	1.0	0.853943003396	82.8684268536
GOTERM_MF_DIRECT	GO:0008140~cAMP response element binding protein binding	2	1.16959064327	0.137896783022	NM_001195056, NM_183013	150	7	7107	13.5371428571	1.0	0.851978246143	84.5690074463
GOTERM_MF_DIRECT	GO:0043522~leucine zipper domain binding	2	1.16959064327	0.137896783022	NM_001195056, NM_001675	150	7	7107	13.5371428571	1.0	0.851978246143	84.5690074463
GOTERM_BP_DIRECT	GO:0034101~erythrocyte homeostasis	2	1.16959064327	0.145251698401	NM_001021, NM_001142285	157	7	7039	12.8098271156	1.0	0.939680563527	90.4553444204
GOTERM_BP_DIRECT	GO:0019985~translesion synthesis	3	1.75438596491	0.149811127243	NM_001321018, NM_021173, NM_002954	157	31	7039	4.33881241011	1.0	0.940832344135	91.1896669226
GOTERM_MF_DIRECT	GO:0003906~DNA-(apurinic or apyrimidinic site) lyase activity	2	1.16959064327	0.15598880828	NM_173545, NM_001260506	150	8	7107	11.845	1.0	0.871910494592	88.1863494825
GOTERM_MF_DIRECT	GO:0008121~ubiquinol-cytochrome-c reductase activity	2	1.16959064327	0.15598880828	NM_001089591, NM_006830	150	8	7107	11.845	1.0	0.871910494592	88.1863494825
GOTERM_BP_DIRECT	GO:0006296~nucleotide-excision repair, DNA incision, 5'-to lesion	3	1.75438596491	0.157590811214	NM_001321018, NM_021173, NM_002954	157	32	7039	4.20322452229	1.0	0.945574517783	92.3222215084
GOTERM_BP_DIRECT	GO:0006979~response to oxidative stress	4	2.33918128655	0.157879903891	NM_198949, NM_016828, NM_001260506, NM_001329455	157	62	7039	2.89254160674	1.0	0.941797690381	92.3615647802
GOTERM_BP_DIRECT	GO:0000447~endonucleolytic cleavage in ITS1 to separate SSU-rRNA from 5.8S rRNA and LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	2	1.16959064327	0.164213691439	NM_001024, NM_001304288	157	8	7039	11.2085987261	1.0	0.944776574198	93.1777458123
GOTERM_BP_DIRECT	GO:0010259~multicellular organism aging	2	1.16959064327	0.164213691439	NM_024867, NM_014445	157	8	7039	11.2085987261	1.0	0.944776574198	93.1777458123
GOTERM_BP_DIRECT	GO:0033209~tumor necrosis factor-mediated signaling pathway	4	2.33918128655	0.168674836691	NM_006573, NM_002796, NM_001321018, NM_002954	157	64	7039	2.80214968153	1.0	0.945620278187	93.70294384
GOTERM_BP_DIRECT	GO:0034644~cellular response to UV	3	1.75438596491	0.173366502725	NM_001675, NM_016399, NM_138336	157	34	7039	3.95597602098	1.0	0.946665922107	94.2144117855
GOTERM_MF_DIRECT	GO:0017134~fibroblast growth factor binding	2	1.16959064327	0.173703650874	NM_001321485, NM_002952	150	9	7107	10.5288888889	1.0	0.887366999284	90.9560560933
GOTERM_BP_DIRECT	GO:0045727~positive regulation of translation	3	1.75438596491	0.181348670321	NM_001961, NM_014445, NM_001007	157	35	7039	3.84294813467	1.0	0.95073544927	94.9965187697
GOTERM_BP_DIRECT	GO:1990440~positive regulation of transcription from RNA polymerase II promoter in response to endoplasmic reticulum stress	2	1.16959064327	0.182757663013	NM_001195056, NM_001675	157	9	7039	9.96319886766	1.0	0.948644883467	95.1238780802
GOTERM_BP_DIRECT	GO:1902176~negative regulation of oxidative stress-induced intrinsic apoptotic signaling pathway	2	1.16959064327	0.182757663013	NM_013247, NM_001329455	157	9	7039	9.96319886766	1.0	0.948644883467	95.1238780802
GOTERM_BP_DIRECT	GO:0032479~regulation of type I interferon production	2	1.16959064327	0.182757663013	NM_001321018, NM_002954	157	9	7039	9.96319886766	1.0	0.948644883467	95.1238780802
GOTERM_BP_DIRECT	GO:0010939~regulation of necrotic cell death	2	1.16959064327	0.200892770349	NM_001321018, NM_002954	157	10	7039	8.96687898089	1.0	0.960339354906	96.515020454
GOTERM_BP_DIRECT	GO:0019068~virion assembly	2	1.16959064327	0.200892770349	NM_001321018, NM_002954	157	10	7039	8.96687898089	1.0	0.960339354906	96.515020454
GOTERM_BP_DIRECT	GO:0007369~gastrulation	2	1.16959064327	0.200892770349	NM_006098, NM_001010	157	10	7039	8.96687898089	1.0	0.960339354906	96.515020454
GOTERM_BP_DIRECT	GO:0017148~negative regulation of translation	3	1.75438596491	0.205594966535	NM_006098, NM_001260506, NM_012423	157	38	7039	3.53955749246	1.0	0.960908642103	96.8096644308
GOTERM_CC_DIRECT	GO:0005634~nucleus	71	41.5204678363	0.211359322666	NM_152307, NM_001303115, NM_199290, NM_001253384, NM_003540, NM_022761, NM_007104, NM_001017, NM_173545, NM_000989, NM_006098, NM_001286272, NM_001012, NM_001961, NM_001321018, NM_053275, NM_000884, NM_001048199, NM_000984, NM_001270399, NM_001300739, NM_001322407, NM_001195056, NM_004529, NM_001024921, NM_001436, NM_001321702, NM_021173, NM_002598, NM_001320141, NM_002952, NM_001301228, NM_002954, NM_005390, NM_001028, NM_000998, NM_130439, NM_001675, NM_006166, NM_004317, NM_001959, NM_003952, NM_001098522, NM_033251, NM_002796, NM_001260506, NM_013247, NM_001113203, NM_022551, NM_198949, NM_000969, NM_016828, NM_000967, NM_000968, NM_173620, NM_022909, NM_001142285, NM_024532, NM_001568, NM_032329, NM_183013, NM_022755, NM_001008, NM_001304288, NM_001402, NM_001404, NM_001010, NM_000972, NM_012423, NM_138336, NM_018011	162	2947	7347	1.09263029572	1.0	0.782689654108	94.6320192249
GOTERM_CC_DIRECT	GO:0005746~mitochondrial respiratory chain	2	1.16959064327	0.216433262149	NM_001866, NM_001319036	162	11	7347	8.24579124579	1.0	0.779940237276	95.0422707273
GOTERM_CC_DIRECT	GO:0070469~respiratory chain	2	1.16959064327	0.216433262149	NM_001089591, NM_006830	162	11	7347	8.24579124579	1.0	0.779940237276	95.0422707273
KEGG_PATHWAY	hsa00190:Oxidative phosphorylation	6	3.50877192982	0.217402996808	NM_001866, NM_001089591, NM_004545, NM_021129, NM_001319036, NM_006830	104	97	3107	1.84793814433	0.999999999999	0.999130593886	93.8720777299
GOTERM_BP_DIRECT	GO:0030705~cytoskeleton-dependent intracellular transport	2	1.16959064327	0.218627971349	NM_001303115, NM_001270399	157	11	7039	8.15170816445	1.0	0.966708656273	97.5093946127
GOTERM_BP_DIRECT	GO:0007275~multicellular organism development	6	3.50877192982	0.222710404416	NM_001173543, NM_183013, NM_001007, NM_002615, NM_001301228, NM_001008	157	146	7039	1.84250937964	1.0	0.966753032861	97.6972180617
KEGG_PATHWAY	hsa05012:Parkinson's disease	6	3.50877192982	0.223487604836	NM_001866, NM_013247, NM_001089591, NM_004545, NM_001319036, NM_006830	104	98	3107	1.82908163265	1.0	0.997025506463	94.3933840902
GOTERM_MF_DIRECT	GO:0005515~protein binding	107	62.5730994152	0.225207179716	NM_001318507, NM_004681, NM_001015891, NM_001034996, NM_003540, NM_018100, NM_006098, NM_000989, NM_001286272, NM_001321018, NM_053275, NM_000884, NM_001048199, NM_000980, NM_000317, NM_000984, NM_001270399, NM_000986, NM_001318499, NM_024091, NM_001024921, NM_001321702, NM_021173, NM_002598, NM_001301228, NM_001321026, NM_000998, NM_130439, NM_001315530, NM_001675, NM_000990, NM_033251, NM_002796, NM_001260506, NM_019059, NM_198949, NM_000969, NM_016828, NM_000967, NM_000968, NM_022909, NM_001568, NM_001330200, NM_001009, NM_032329, NM_174922, NM_001173543, NM_001004, NM_018114, NM_001007, NM_001402, NM_001002034, NM_016091, NM_001404, NM_000978, NM_000584, NM_000976, NM_001010, NM_016399, NM_000975, NM_000972, NM_000119, NM_001300821, NM_001303115, NM_001253384, NM_007104, NM_001017, NM_001019, NM_001025071, NM_173545, NM_001015, NM_024948, NM_001961, NM_001321485, NM_001329608, NM_006573, NM_001300739, NM_001195056, NM_004529, NM_001436, NM_014445, NM_001320417, NM_002952, NM_001330133, NM_002954, NM_001028, NM_001025, NM_006166, NM_002454, NM_004317, NM_001959, NM_017425, NM_001098522, NM_003754, NM_013247, NM_002615, NM_022551, NM_144723, NM_001329670, NM_000146, NM_001303625, NM_183013, NM_001304288, NM_020236, NM_001316311, NM_138336, NM_018011	150	4828	7107	1.05005385253	1.0	0.93711624365	95.9789885221
GOTERM_BP_DIRECT	GO:0007219~Notch signaling pathway	3	1.75438596491	0.230167051867	NM_001321018, NM_001321485, NM_002954	157	41	7039	3.28056548081	1.0	0.968675107598	98.0066125954
GOTERM_BP_DIRECT	GO:0045333~cellular respiration	2	1.16959064327	0.235972028899	NM_024091, NM_001160210	157	12	7039	7.47239915074	1.0	0.969611285105	98.2201286231
GOTERM_BP_DIRECT	GO:0042789~mRNA transcription from RNA polymerase II promoter	2	1.16959064327	0.235972028899	NM_001195056, NM_001675	157	12	7039	7.47239915074	1.0	0.969611285105	98.2201286231
GOTERM_BP_DIRECT	GO:0090201~negative regulation of release of cytochrome c from mitochondria	2	1.16959064327	0.235972028899	NM_016399, NM_001329455	157	12	7039	7.47239915074	1.0	0.969611285105	98.2201286231
GOTERM_BP_DIRECT	GO:0045742~positive regulation of epidermal growth factor receptor signaling pathway	2	1.16959064327	0.235972028899	NM_001321018, NM_002954	157	12	7039	7.47239915074	1.0	0.969611285105	98.2201286231
GOTERM_CC_DIRECT	GO:0043025~neuronal cell body	5	2.92397660819	0.239936110108	NM_006098, NM_001300821, NM_001300739, NM_018100, NM_001304288	162	114	7347	1.98911630929	1.0	0.807202854329	96.5929923894
GOTERM_MF_DIRECT	GO:0002039~p53 binding	3	1.75438596491	0.250924628788	NM_001961, NM_016399, NM_001173543	150	46	7107	3.09	1.0	0.948994989985	97.3715640102
GOTERM_BP_DIRECT	GO:0030490~maturation of SSU-rRNA	2	1.16959064327	0.252933515092	NM_001025071, NM_001321485	157	13	7039	6.89759921607	1.0	0.975578862999	98.7281048395
GOTERM_BP_DIRECT	GO:0006672~ceramide metabolic process	2	1.16959064327	0.252933515092	NM_016467, NM_013247	157	13	7039	6.89759921607	1.0	0.975578862999	98.7281048395
GOTERM_BP_DIRECT	GO:2001235~positive regulation of apoptotic signaling pathway	2	1.16959064327	0.252933515092	NM_032329, NM_001260506	157	13	7039	6.89759921607	1.0	0.975578862999	98.7281048395
GOTERM_BP_DIRECT	GO:0048821~erythrocyte development	2	1.16959064327	0.252933515092	NM_001010, NM_199186	157	13	7039	6.89759921607	1.0	0.975578862999	98.7281048395
KEGG_PATHWAY	hsa04122:Sulfur relay system	2	1.16959064327	0.262001944199	NM_001318507, NM_001130517	104	9	3107	6.63888888889	1.0	0.997041590153	96.8591907169
GOTERM_CC_DIRECT	GO:0032993~protein-DNA complex	2	1.16959064327	0.266905849543	NM_001195056, NM_006166	162	14	7347	6.47883597884	1.0	0.835162265457	97.8167295736
GOTERM_BP_DIRECT	GO:0006122~mitochondrial electron transport, ubiquinol to cytochrome c	2	1.16959064327	0.269520815357	NM_001089591, NM_006830	157	14	7039	6.40491355778	1.0	0.980212780058	99.0911483401
GOTERM_BP_DIRECT	GO:0006123~mitochondrial electron transport, cytochrome c to oxygen	2	1.16959064327	0.269520815357	NM_001866, NM_001319036	157	14	7039	6.40491355778	1.0	0.980212780058	99.0911483401
GOTERM_MF_DIRECT	GO:0004520~endodeoxyribonuclease activity	2	1.16959064327	0.272498246239	NM_173545, NM_001260506	150	15	7107	6.31733333333	1.0	0.955877737833	98.1809141256
GOTERM_BP_DIRECT	GO:0070126~mitochondrial translational termination	4	2.33918128655	0.273122739775	NM_016071, NM_001318499, NM_020236, NM_016067	157	82	7039	2.18704365388	1.0	0.979973018666	99.1559650444
GOTERM_MF_DIRECT	GO:0005200~structural constituent of cytoskeleton	3	1.75438596491	0.274382196152	NM_001303115, NM_000119, NM_001270399	150	49	7107	2.90081632653	1.0	0.950372807281	98.2393613777
GOTERM_BP_DIRECT	GO:0070125~mitochondrial translational elongation	4	2.33918128655	0.279171748455	NM_016071, NM_001318499, NM_020236, NM_016067	157	83	7039	2.16069373034	1.0	0.980554825562	99.2552035213
GOTERM_BP_DIRECT	GO:0071300~cellular response to retinoic acid	2	1.16959064327	0.285742132481	NM_013247, NM_002615	157	15	7039	5.97791932059	1.0	0.981277764259	99.3505979091
GOTERM_BP_DIRECT	GO:0005978~glycogen biosynthetic process	2	1.16959064327	0.285742132481	NM_001321018, NM_002954	157	15	7039	5.97791932059	1.0	0.981277764259	99.3505979091
GOTERM_MF_DIRECT	GO:0031369~translation initiation factor binding	2	1.16959064327	0.287782758552	NM_003754, NM_001142285	150	16	7107	5.9225	1.0	0.952145751639	98.6077693295
KEGG_PATHWAY	hsa05134:Legionellosis	3	1.75438596491	0.299438224195	NM_001402, NM_001404, NM_000584	104	33	3107	2.71590909091	1.0	0.997109947315	98.264162113
GOTERM_BP_DIRECT	GO:0055072~iron ion homeostasis	2	1.16959064327	0.301605490586	NM_000146, NM_000119	157	16	7039	5.60429936306	1.0	0.984533878714	99.5360049554
GOTERM_BP_DIRECT	GO:0070987~error-free translesion synthesis	2	1.16959064327	0.301605490586	NM_001321018, NM_002954	157	16	7039	5.60429936306	1.0	0.984533878714	99.5360049554
GOTERM_BP_DIRECT	GO:0042276~error-prone translesion synthesis	2	1.16959064327	0.301605490586	NM_001321018, NM_002954	157	16	7039	5.60429936306	1.0	0.984533878714	99.5360049554
GOTERM_MF_DIRECT	GO:0003924~GTPase activity	5	2.92397660819	0.304465602828	NM_001402, NM_198949, NM_001303115, NM_001961, NM_001270399	150	133	7107	1.78120300752	1.0	0.955683230835	98.9670866767
KEGG_PATHWAY	hsa04672:Intestinal immune network for IgA production	2	1.16959064327	0.310266656117	NM_006573, NM_002125	104	11	3107	5.43181818182	1.0	0.995202195346	98.5463901769
KEGG_PATHWAY	hsa05323:Rheumatoid arthritis	3	1.75438596491	0.311840069379	NM_006573, NM_000584, NM_002125	104	34	3107	2.63602941176	1.0	0.991566050721	98.583717197
GOTERM_CC_DIRECT	GO:0005604~basement membrane	2	1.16959064327	0.314146194889	NM_002615, NM_001304288	162	17	7347	5.33551198257	1.0	0.880104610616	99.0388638944
GOTERM_BP_DIRECT	GO:0034504~protein localization to nucleus	2	1.16959064327	0.31711873898	NM_001173543, NM_000975	157	17	7039	5.27463469464	1.0	0.98713972269	99.6684935536
GOTERM_BP_DIRECT	GO:0035666~TRIF-dependent toll-like receptor signaling pathway	2	1.16959064327	0.31711873898	NM_001321018, NM_002954	157	17	7039	5.27463469464	1.0	0.98713972269	99.6684935536
GOTERM_MF_DIRECT	GO:0004129~cytochrome-c oxidase activity	2	1.16959064327	0.317401364018	NM_001866, NM_001319036	150	18	7107	5.26444444444	1.0	0.956994596312	99.1845872061
GOTERM_BP_DIRECT	GO:0006977~DNA damage response, signal transduction by p53 class mediator resulting in cell cycle arrest	3	1.75438596491	0.320906772548	NM_001321018, NM_016399, NM_002954	157	52	7039	2.58659970603	1.0	0.98699258828	99.6949770387
GOTERM_BP_DIRECT	GO:0009615~response to virus	3	1.75438596491	0.329084477494	NM_001404, NM_001019, NM_001286272	157	53	7039	2.53779593799	1.0	0.987765999303	99.7455643694
GOTERM_BP_DIRECT	GO:0051403~stress-activated MAPK cascade	2	1.16959064327	0.332289555943	NM_001321018, NM_002954	157	18	7039	4.98159943383	1.0	0.98751609955	99.7631629825
GOTERM_BP_DIRECT	GO:0070423~nucleotide-binding oligomerization domain containing signaling pathway	2	1.16959064327	0.332289555943	NM_001321018, NM_002954	157	18	7039	4.98159943383	1.0	0.98751609955	99.7631629825
GOTERM_BP_DIRECT	GO:0034605~cellular response to heat	2	1.16959064327	0.332289555943	NM_001322407, NM_013247	157	18	7039	4.98159943383	1.0	0.98751609955	99.7631629825
GOTERM_BP_DIRECT	GO:0097421~liver regeneration	2	1.16959064327	0.332289555943	NM_001142285, NM_001330200	157	18	7039	4.98159943383	1.0	0.98751609955	99.7631629825
GOTERM_BP_DIRECT	GO:0044267~cellular protein metabolic process	3	1.75438596491	0.345357634783	NM_001321018, NM_003540, NM_002954	157	55	7039	2.44551244933	1.0	0.989150775556	99.8238169919
GOTERM_BP_DIRECT	GO:0030488~tRNA methylation	2	1.16959064327	0.347125452437	NM_152307, NM_182543	157	19	7039	4.71940998994	1.0	0.988669667822	99.8308055346
GOTERM_BP_DIRECT	GO:0000717~nucleotide-excision repair, DNA duplex unwinding	2	1.16959064327	0.347125452437	NM_001321018, NM_002954	157	19	7039	4.71940998994	1.0	0.988669667822	99.8308055346
GOTERM_BP_DIRECT	GO:0051898~negative regulation of protein kinase B signaling	2	1.16959064327	0.347125452437	NM_006098, NM_001195056	157	19	7039	4.71940998994	1.0	0.988669667822	99.8308055346
KEGG_PATHWAY	hsa04150:mTOR signaling pathway	3	1.75438596491	0.348738929164	NM_001300821, NM_001010, NM_003952	104	37	3107	2.4222972973	1.0	0.992785871593	99.2440044186
GOTERM_BP_DIRECT	GO:0038061~NIK/NF-kappaB signaling	3	1.75438596491	0.353447558146	NM_002796, NM_001321018, NM_002954	157	56	7039	2.40184258417	1.0	0.98901164697	99.8537378363
GOTERM_BP_DIRECT	GO:0043066~negative regulation of apoptotic process	7	4.09356725146	0.353589026551	NM_001098522, NM_016828, NM_001286272, NM_001321018, NM_001010, NM_016399, NM_002954	157	218	7039	1.43963653363	1.0	0.988248205229	99.8542161201
GOTERM_CC_DIRECT	GO:0005758~mitochondrial intermembrane space	3	1.75438596491	0.356336815767	NM_032309, NM_016399, NM_013247	162	57	7347	2.38693957115	1.0	0.909568441648	99.5603000997
GOTERM_BP_DIRECT	GO:0050852~T cell receptor signaling pathway	4	2.33918128655	0.358380222433	NM_002796, NM_001321018, NM_002125, NM_002954	157	96	7039	1.86809978769	1.0	0.988333586772	99.8695787133
GOTERM_BP_DIRECT	GO:0006520~cellular amino acid metabolic process	2	1.16959064327	0.36163377572	NM_001675, NM_000317	157	20	7039	4.48343949045	1.0	0.988143015786	99.8791346875
GOTERM_BP_DIRECT	GO:0038128~ERBB2 signaling pathway	2	1.16959064327	0.36163377572	NM_001321018, NM_002954	157	20	7039	4.48343949045	1.0	0.988143015786	99.8791346875
GOTERM_BP_DIRECT	GO:0002755~MyD88-dependent toll-like receptor signaling pathway	2	1.16959064327	0.36163377572	NM_001321018, NM_002954	157	20	7039	4.48343949045	1.0	0.988143015786	99.8791346875
GOTERM_BP_DIRECT	GO:0061418~regulation of transcription from RNA polymerase II promoter in response to hypoxia	2	1.16959064327	0.36163377572	NM_001321018, NM_002954	157	20	7039	4.48343949045	1.0	0.988143015786	99.8791346875
GOTERM_BP_DIRECT	GO:0006749~glutathione metabolic process	2	1.16959064327	0.36163377572	NM_001404, NM_001329455	157	20	7039	4.48343949045	1.0	0.988143015786	99.8791346875
GOTERM_MF_DIRECT	GO:0001046~core promoter sequence-specific DNA binding	2	1.16959064327	0.373017386152	NM_001675, NM_183013	150	22	7107	4.30727272727	1.0	0.975246323244	99.7204166067
GOTERM_BP_DIRECT	GO:0007017~microtubule-based process	2	1.16959064327	0.375821712888	NM_001303115, NM_001270399	157	21	7039	4.26994237185	1.0	0.989831203102	99.9136631582
GOTERM_BP_DIRECT	GO:1901796~regulation of signal transduction by p53 class mediator	4	2.33918128655	0.376597529002	NM_032329, NM_001321018, NM_001173543, NM_002954	157	99	7039	1.81149070321	1.0	0.989260908723	99.9152555199
GOTERM_BP_DIRECT	GO:0016236~macroautophagy	3	1.75438596491	0.385437846431	NM_001321018, NM_019059, NM_002954	157	60	7039	2.24171974522	1.0	0.9899899401	99.9315663379
GOTERM_BP_DIRECT	GO:0006400~tRNA modification	2	1.16959064327	0.389696294353	NM_152307, NM_001318507	157	22	7039	4.07585408222	1.0	0.989989793182	99.93833062
GOTERM_BP_DIRECT	GO:0071363~cellular response to growth factor stimulus	2	1.16959064327	0.389696294353	NM_006098, NM_013247	157	22	7039	4.07585408222	1.0	0.989989793182	99.93833062
GOTERM_BP_DIRECT	GO:0000715~nucleotide-excision repair, DNA damage recognition	2	1.16959064327	0.389696294353	NM_001321018, NM_002954	157	22	7039	4.07585408222	1.0	0.989989793182	99.93833062
GOTERM_BP_DIRECT	GO:0032480~negative regulation of type I interferon production	2	1.16959064327	0.389696294353	NM_001321018, NM_002954	157	22	7039	4.07585408222	1.0	0.989989793182	99.93833062
GOTERM_CC_DIRECT	GO:0005763~mitochondrial small ribosomal subunit	2	1.16959064327	0.399740257208	NM_016071, NM_016067	162	23	7347	3.94363929147	1.0	0.932934102429	99.8139211427
GOTERM_BP_DIRECT	GO:0051262~protein tetramerization	2	1.16959064327	0.403264397262	NM_001321485, NM_002125	157	23	7039	3.89864303517	1.0	0.991321601405	99.9559524309
GOTERM_BP_DIRECT	GO:0019058~viral life cycle	2	1.16959064327	0.403264397262	NM_001321018, NM_002954	157	23	7039	3.89864303517	1.0	0.991321601405	99.9559524309
